word,freq
kolektywną,11
kolektywu,1
kolemanitu,1
koleżeński,1
koleżeńskich,3
koleżeńskie,1
kolidowałoby,1
koliduje,14
kolidują,1
kolistą,1
kolizja,2
kolizji,5
kolizyjne,1
kologisk,1
kolokwium,7
kolonia,2
koloniach,2
kolonie,3
kolonii,3
kolonijne,1
kolonię,2
kolor,11
kolorach,2
kolorowego,1
kolorowych,1
koloru,3
kolory,4
kolorystyczna,1
kolorystykę,2
kolorze,3
kolorów,4
kolportaż,3
kolportażu,1
kolportera,2
kolski,2
kolumn,12
kolumna,6
kolumnach,2
kolumnami,2
kolumnie,70
kolumnieszcz,1
kolumny,18
kolumnę,1
komandor,3
komandora,30
komandorów,2
komandytariusz,13
komandytariusza,26
komandytariuszami,1
komandytariusze,1
komandytariuszem,3
komandytariuszowi,1
komandytariuszy,3
komandytowa,13
komandytowe,6
komandytowej,63
komandytowo,51
komandytowoakcyjna,2
komandytowoakcyjnej,9
komandytowoakcyjną,1
komandytowych,9
komandytowymi,1
komandytową,12
kombajny,4
kombatanci,5
kombatancie,1
kombatancki,7
kombatanckich,7
kombatanckie,2
kombatanckiego,14
kombatanckiej,6
kombatanckim,3
kombatantach,41
kombatantami,1
kombatantom,6
kombatantów,29
kombi,1
kombinacja,1
kombinacjach,1
kombinacje,3
kombinacji,18
kombinacją,2
kombinację,1
kombinat,1
kombinezony,1
kombinowane,2
kombinowanego,5
kombinowany,3
kombinowanym,4
komdandytowo,1
komend,39
komenda,15
komendach,8
komendami,2
komendanci,67
komendancie,3
komendant,593
komendanta,613
komendantach,3
komendantami,1
komendantem,32
komendantom,13
komendantowi,62
komendantów,56
komendat,1
komendom,4
komendy,54
komendzie,11
komendą,5
komendę,8
komentarzy,2
komercjalizacja,8
komercjalizacji,126
komercjalizacją,2
komercjalizację,4
komercjalizowana,1
komercjalizowanego,2
komercjalizowanym,2
komercjalizujący,1
komercyjne,4
komercyjnego,1
komercyjnej,1
komercyjnie,1
komercyjny,1
komercyjnych,5
komercyjnym,1
komercyjną,1
komin,3
kominem,1
kominiarskie,1
kominiarskim,1
kominiarstwo,2
kominków,1
kominowoogrzewczych,1
kominowy,1
kominowych,16
kominowymi,1
kominów,7
komis,5
komisant,1
komisanta,2
komisariat,2
komisariatach,1
komisariatami,2
komisariatom,2
komisariatu,26
komisariaty,3
komisariatów,17
komisarycznego,29
komisaryczny,20
komisarycznych,1
komisarycznym,2
komisarz,65
komisarza,94
komisarze,4
komisarzem,5
komisarzom,1
komisarzowi,35
komisarzu,1
komisarzy,14
komisja,940
komisjach,39
komisjami,34
komisje,195
komisji,2862
komisjom,15
komisją,169
komisję,501
komisowej,4
komisową,2
komisu,5
komisyjne,6
komisyjnego,11
komisyjnemu,14
komisyjnie,2
komitecie,14
komitet,221
komitetach,3
komitetami,2
komitetem,20
komitetom,6
komitetowi,28
komitetu,553
komitety,44
komitetów,89
komora,2
komorach,2
komornicy,12
komornicza,11
komornicze,5
komorniczego,82
komorniczej,84
komorniczemu,6
komorniczy,18
komorniczych,42
komorniczym,11
komorniczymi,2
komorniczą,11
komornik,132
komornika,228
komornikach,16
komornikami,5
komornikiem,4
komornikom,12
komornikowi,23
komorniku,3
komorników,37
komorowe,5
komorowice,1
komorowski,41
komorowych,3
komory,15
komorę,1
kompaktor,1
kompaktowych,2
kompanii,4
kompatybilności,24
kompatybilnością,1
kompatybilność,1
kompenacyjnych,1
kompendium,12
kompensacie,2
kompensacji,7
kompensację,3
kompensacyjna,7
kompensacyjne,34
kompensacyjnego,9
kompensacyjnej,14
kompensacyjny,2
kompensacyjnych,53
kompensacyjnym,2
kompensacyjną,8
kompensata,6
kompensaty,16
kompensowana,1
kompensowane,3
kompensowania,4
kompensowanie,4
kompensowaniu,2
kompensowanych,1
kompensować,2
kompensujących,2
kompetencja,6
kompetencjach,5
kompetencjami,9
kompetencje,196
kompetencji,237
kompetencjom,2
kompetencję,1
kompetencyjne,2
kompetencyjnego,1
kompetencyjnej,4
kompetencyjnych,1
kompetencyjną,3
kompetentna,1
kompetentne,3
kompetentnej,4
kompetentny,1
kompetentnych,1
kompetentną,3
kompleks,4
kompleksowa,2
kompleksowe,2
kompleksowego,4
kompleksowej,13
kompleksowości,1
kompleksowość,2
kompleksowych,6
kompleksowym,2
kompleksową,3
kompleksującego,1
kompleksy,2
kompleksów,3
komplementariusz,13
komplementariusza,20
komplementariuszach,2
komplementariuszami,8
komplementariusze,6
komplementariuszem,5
komplementariuszom,5
komplementariuszowi,3
komplementariuszy,19
komplementarnych,2
komplet,1
kompletne,14
kompletnego,5
kompletnej,5
kompletnie,2
kompletności,26
kompletność,4
kompletny,3
kompletnych,8
kompletnym,1
kompletowanie,1
kompletu,1
komplety,2
kompletów,1
komponent,2
komponentami,1
komponentu,1
komponentów,8
kompostowanie,3
kompostowni,3
kompostu,1
komposty,2
kompozycja,3
kompozycje,3
kompozycji,6
kompozytora,7
komputera,24
komputerowa,1
komputerowe,24
komputerowego,17
komputerowej,2
komputerowemu,1
komputerowy,11
komputerowych,29
komputerowym,7
komputeryzację,1
komputerów,7
komu,12
komukolwiek,3
komunalizacji,2
komunalna,6
komunalne,55
komunalnego,43
komunalnej,28
komunalnemu,1
komunalny,9
komunalnych,164
komunalnym,5
komunalnymi,1
komunalną,8
komunikacie,35
komunikacji,172
komunikacją,1
komunikację,1
komunikacyjna,4
komunikacyjne,8
komunikacyjnego,2
komunikacyjnej,6
komunikacyjnych,61
komunikacyjnymi,2
komunikacyjną,3
komunikat,44
komunikatach,2
komunikatu,48
komunikaty,15
komunikatów,18
komunikowania,11
komunistyczne,1
komunistycznego,2
komunistycznej,6
komunistycznych,7
komunistycznymi,1
komunistyczną,1
komunizmem,1
komór,3
komórce,11
komórek,377
komórka,7
komórkach,29
komórkami,6
komórki,116
komórkom,2
komórkowe,6
komórkowego,1
komórkową,1
komórką,11
komórkę,8
kon,2
koncentracja,5
koncentracje,1
koncentracji,71
koncentracjom,1
koncentracją,2
koncentrację,3
koncentracyjnych,1
koncentrat,1
koncentratu,4
koncentraty,2
koncentratów,1
koncentrowanie,1
koncepcja,2
koncepcje,3
koncepcji,23
koncepcją,5
koncepcję,7
koncepcyjnym,1
koncertów,2
koncesja,55
koncesjach,2
koncesjami,3
koncesje,31
koncesji,464
koncesjodawcy,2
koncesjodawcę,2
koncesjonariusz,10
koncesjonariusza,13
koncesjonariuszem,9
koncesjonariuszom,3
koncesjonariuszowi,4
koncesjonariuszy,5
koncesjonowanej,3
koncesjonowania,10
koncesjonowaniem,2
koncesjonowaniu,6
koncesjonowaną,1
koncesją,45
koncesję,81
koncesyjna,4
koncesyjne,2
koncesyjnego,10
koncesyjnej,27
koncesyjnemu,8
koncesyjny,67
koncesyjnych,2
koncesyjnym,1
koncesyjną,1
koncie,70
koncyliacji,1
koncyliacyjnego,3
konduktorskich,1
konduktów,5
kondycja,1
kondycji,2
kondycyjnym,1
kondygnacja,1
kondygnacjach,1
kondygnacji,2
konfederacja,4
konfederacje,4
konfederacji,37
konfederacją,3
konfederację,7
konfekcjonowana,1
konfekcjonowane,12
konfekcjonowania,18
konfekcjonowanie,11
konfekcjonowaniem,2
konfekcjonowaniu,2
konfekcjonuje,2
konfekcjonującego,1
konfekcjonujących,1
konferencjach,1
konferencje,1
konferencji,105
konferencją,6
konferencję,9
konferencyjnej,1
konfesyjne,5
konfiguracjach,1
konfiguracji,3
konfiskacie,2
konfiskata,1
konfiskaty,5
konflikcie,3
konflikt,1
konfliktem,2
konfliktu,25
konflikty,3
konfliktów,8
konflików,1
konfrontacja,2
konfrontacji,3
konfrontowane,1
kongenerów,1
kongresów,7
koni,66
konia,6
koniczynę,1
konie,19
koniec,194
koniecz,1
konieczna,12
konieczne,220
koniecznego,5
koniecznej,10
konieczności,245
koniecznością,90
konieczność,448
konieczny,13
koniecznych,63
koniecznym,27
konieczną,6
koników,1
konimpex,2
konin,6
koninie,1
koniowate,5
koniowatych,14
koniowatym,1
koniowatymi,3
koniugacji,2
koniński,2
konkluzjach,10
konkluzje,7
konkluzji,6
konkordatu,2
konkretnego,7
konkretnej,9
konkretnie,1
konkretny,1
konkretnych,28
konkretnym,4
konkretną,3
konkubenta,1
konkubiny,1
konkurenci,2
konkurencja,5
konkurencji,297
konkurencją,2
konkurencję,50
konkurencyjna,1
konkurencyjne,1
konkurencyjnego,36
konkurencyjnej,17
konkurencyjności,11
konkurencyjność,2
konkurencyjny,17
konkurencyjnych,4
konkurencyjnym,6
konkurencyjnymi,7
konkurencyjną,6
konkurenta,4
konkurentach,2
konkurentami,2
konkurentem,2
konkurentowi,1
konkurentów,3
konkurowania,5
konkurs,51
konkursach,14
konkursami,2
konkursem,5
konkursie,40
konkursowa,8
konkursowe,8
konkursowego,40
konkursowej,52
konkursowemu,1
konkursowy,20
konkursowych,19
konkursowym,13
konkursową,4
konkursu,247
konkursy,9
konkursów,25
konkurujący,1
konkurujących,4
konne,10
konnego,3
konnej,2
konno,1
konny,3
konnych,62
konnym,1
konnymi,1
konopi,41
konopie,12
konosamencie,14
konosament,28
konosamentem,3
konosamentu,34
konosamenty,1
konosamentów,2
konsekwencjach,8
konsekwencjami,2
konsekwencje,9
konsekwencji,5
konsekwencją,1
konser,1
konserw,1
konserwacja,48
konserwacje,1
konserwacji,55
konserwacją,5
konserwację,8
konserwacyjnych,1
konserwator,17
konserwatora,43
konserwatorami,3
konserwatorem,8
konserwatorowi,4
konserwatorskich,5
konserwatorskie,1
konserwatorskiej,5
konserwatorską,3
konserwatorzy,1
konserwatorów,2
konserwowane,4
konserwowania,4
konserwowanie,4
konserwowaniem,1
konserwowanych,1
konserwująca,1
konserwujące,2
konserwujących,7
konsolidacja,4
konsolidacji,27
konsolidacją,45
konsolidacyjnemu,1
konsolidacyjnych,3
konsoliduje,2
konsorcjum,4
konstancinie,1
konstantynowie,2
konstrukcja,4
konstrukcji,65
konstrukcję,11
konstrukcyjna,1
konstrukcyjne,5
konstrukcyjnie,9
konstrukcyjno,2
konstrukcyjny,1
konstrukcyjnych,3
konstrukcyjną,2
konstruktor,1
konstruktorskie,1
konstruowana,3
konstruowane,1
konstruowanej,2
konstruowania,1
konstruowanie,1
konstruowaną,1
konstytucja,2
konstytucji,96
konstytucją,27
konstytucję,2
konstytucyjna,8
konstytucyjne,2
konstytucyjnego,70
konstytucyjnej,43
konstytucyjnemu,2
konstytucyjnie,2
konstytucyjny,10
konstytucyjnych,8
konstytucyjnym,14
konstytucyjnymi,4
konstytucyjną,3
konstytuującym,1
konsul,52
konsula,46
konsulach,1
konsularna,2
konsularne,15
konsularnego,50
konsularnej,20
konsularnemu,3
konsularni,2
konsularny,17
konsularnych,67
konsularnym,18
konsularnymi,3
konsularną,3
konsulaty,1
konsulem,7
konsulowi,8
konsulowie,4
konsultacjach,9
konsultacje,24
konsultacji,66
konsultację,1
konsultacyjna,1
konsultacyjne,7
konsultacyjnego,1
konsultacyjnej,6
konsultacyjno,1
konsultacyjny,1
konsultacyjnych,26
konsultacyjnym,1
konsultacyjnymi,7
konsultacyjną,2
konsultanci,1
konsultant,1
konsultanta,17
konsultantami,3
konsultantem,2
konsultantom,2
konsultantów,19
konsultingowych,1
konsultowane,2
konsultowanie,1
konsultować,1
konsultuje,2
konsultują,1
konsulu,2
konsulów,24
konsumencie,4
konsumencka,1
konsumencki,26
konsumenckich,21
konsumenckie,13
konsumenckiego,17
konsumenckiej,8
konsumenckim,4
konsumenckimi,2
konsument,52
konsumenta,117
konsumentami,7
konsumentem,9
konsumentom,18
konsumentowi,26
konsumentów,328
konsumpcji,36
konsumpcję,1
konsumpcyjne,2
konsumpcyjnych,132
konsumpcyjnym,2
konsygnacyjne,1
konsygnacyjnych,1
konsylium,3
konsystencję,1
konsystorz,2
konsystorza,3
kont,63
konta,28
kontach,45
kontakcie,12
kontakt,15
kontaktach,5
kontaktami,1
kontaktowania,4
kontaktowanie,1
kontaktować,3
kontaktowe,2
kontaktowego,8
kontaktowy,3
kontaktowych,4
kontaktu,72
kontaktują,1
kontakty,6
kontaktów,25
kontami,3
kontekście,2
kontemplacyjnych,1
kontener,7
kontenera,4
kontenerach,4
kontenerowce,5
kontenerowych,2
kontenery,6
kontenerów,9
konto,47
kontowa,2
kontradmirał,1
kontradmirała,9
kontrahent,3
kontrahenta,18
kontrahentami,7
kontrahentem,5
kontrahentom,4
kontrahentowi,4
kontrahentów,19
kontrakcie,13
kontrakt,43
kontraktach,2
kontraktacji,45
kontraktację,4
kontraktacyjne,1
kontraktacyjnej,1
kontraktacyjnych,1
kontraktacyjną,1
kontraktami,7
kontraktem,7
kontraktowe,3
kontraktowego,24
kontraktowej,15
kontraktowemu,4
kontraktowy,19
kontraktowych,6
kontraktowym,4
kontraktową,6
kontraktu,153
kontrakty,13
kontraktów,96
kontrasygnata,2
kontrasygnaty,6
kontrola,326
kontrolach,4
kontrolami,4
kontrole,52
kontroler,46
kontrolera,22
kontrolerami,3
kontrolerem,3
kontrolerom,1
kontrolerowi,5
kontrolerski,2
kontrolerskich,1
kontrolerskiej,3
kontrolerze,1
kontrolerzy,6
kontrolerów,2
kontroli,3204
kontrollsystem,4
kontrolna,6
kontrolne,197
kontrolnego,85
kontrolnej,53
kontrolno,30
kontrolnoanalitycznych,1
kontrolnopomiarowej,2
kontrolnorozpoznawcze,1
kontrolnorozpoznawczych,1
kontrolny,22
kontrolnych,254
kontrolnym,39
kontrolnymi,11
kontrolną,7
kontrolordning,1
kontrolowa,1
kontrolowana,15
kontrolowane,44
kontrolowanego,172
kontrolowanej,137
kontrolowanemu,43
kontrolowani,5
kontrolowania,29
kontrolowanie,57
kontrolowaniem,3
kontrolowaniu,7
kontrolowany,93
kontrolowanych,95
kontrolowanym,27
kontrolowanymi,25
kontrolowaną,19
kontrolować,24
kontrolował,1
kontroluje,72
kontrolują,17
kontrolując,2
kontrolująca,6
kontrolujące,14
kontrolującego,13
kontrolującej,5
kontrolującemu,3
kontrolujący,47
kontrolujących,15
kontrolującym,4
kontrolującymi,3
kontrolującą,2
kontrolą,127
kontrolę,406
kontrwywiad,1
kontrwywiadu,57
kontrybucyjnego,1
kontrybucyjny,1
kontuzja,1
kontuzji,3
kontynentalnym,2
kontyngencie,10
kontyngent,37
kontyngentach,1
kontyngentem,8
kontyngentu,107
kontyngenty,3
kontyngentów,23
kontynuacja,1
kontynuacji,11
kontynuacją,1
kontynuację,10
kontynuowana,6
kontynuowane,4
kontynuowanego,1
kontynuowanej,1
kontynuowania,39
kontynuowanie,26
kontynuowaniem,6
kontynuowaniu,5
kontynuować,11
kontynuował,2
kontynuowała,4
kontynuowały,1
kontynuuje,11
kontynuują,9
kontynuując,2
kontynuująca,1
kontynuującej,3
kontynuujących,2
konwencja,4
konwencji,418
konwencjonalnych,6
konwencją,30
konwencję,22
konwencyjne,1
konwencyjnej,2
konwersja,2
konwersji,24
konwersją,1
konwersję,4
konwersyjnej,2
konwojenta,2
konwojentów,1
konwojowane,1
konwojowanego,1
konwojowania,7
konwojowanie,4
konwojowaniem,2
konwojowaniu,2
konwojowany,2
konwoju,8
konwojują,1
konwojujących,1
konwojów,1
konwój,8
konywana,1
konywania,1
kooperację,1
kooperacyjna,2
kooperantami,1
koordynacja,25
koordynacji,68
koordynacją,5
koordynację,13
koordynacyjna,1
koordynacyjne,8
koordynacyjnego,1
koordynacyjnej,4
koordynacyjnemu,1
koordynacyjno,1
koordynacyjnoinformacyjnych,1
koordynacyjny,1
koordynacyjnych,1
koordynacyjnym,1
koordynacyjną,4
koordynator,3
koordynatora,7
koordynatorami,1
koordynatorem,1
koordynatorzy,1
koordynatorów,3
koordynowane,1
koordynowania,9
koordynowanie,55
koordynowaniu,3
koordynuje,55
koordynują,9
koordynująca,2
koordynujące,4
koordynującej,8
koordynujących,1
koordynującym,1
koordynującą,3
kopacz,45
kopalin,119
kopalina,3
kopalinami,1
kopaliny,56
kopaliną,1
kopalinę,8
kopalne,1
kopalni,22
kopalnia,3
kopalniach,58
kopalniane,12
kopalnianych,3
kopalnie,6
kopalnię,3
kopalnych,12
kopalń,39
kopania,1
kopanie,1
koparki,9
kopce,1
kopenhaskich,1
kopercie,7
kopernika,1
kopert,1
kopertach,1
koperty,2
kopia,12
kopiach,3
kopiami,5
kopie,94
kopii,134
kopiowania,12
kopiowanie,2
kopiowany,1
kopiować,1
kopiuje,2
kopią,6
kopię,181
koproducenci,2
koproducent,1
koproducenta,1
koproducentem,4
koproducentów,6
koprodukcja,1
koprodukcji,3
koprodukcję,1
koprodukcyjnej,1
kopry,3
kopulacyjny,1
kopulacyjnych,2
kopulacyjnym,5
kopyt,1
kopyta,1
kopytne,1
korali,1
korczowej,2
kordowe,3
korei,4
korek,2
korekcie,3
korekcyjnego,2
korekcyjno,2
korekcyjnych,3
korekt,8
korekta,24
korektach,15
korektami,1
korekty,105
korektywnym,1
korektą,2
korektę,12
korelacji,1
korespondencja,2
korespondencji,66
korespondencją,1
korespondencję,8
korespondencyjne,2
korespondencyjnego,4
korespondencyjnej,4
korespondencyjnie,3
korespondencyjny,3
korespondenta,2
korespondentami,1
korespondentem,2
korespondentom,1
korespondentów,3
korka,1
korków,1
korniszony,1
koronach,1
koronek,1
koronie,1
koronkami,1
koronkarską,1
koronkarstwo,2
koronki,8
koronnych,1
koronnym,10
korony,4
koroną,1
koronę,1
koroszczynie,2
korozją,1
korporacja,8
korporacji,40
korporacją,3
korporację,15
korporacyjnego,2
korpus,14
korpusach,11
korpusem,2
korpusie,68
korpusowych,1
korpusu,158
korpusy,11
korpusów,7
korupcji,3
korygowania,5
korygować,4
koryguje,17
korygują,2
korygujące,14
korygującego,11
korygujący,15
korygujących,14
korygującym,8
korygującymi,1
korygującą,3
koryt,7
koryta,4
korytami,1
korytarz,1
korytarzami,1
korytarze,3
korytarzu,1
korytarzy,7
korytem,3
korzeni,2
korzenia,1
korzenie,1
korzeniowej,2
korzeniowych,1
korzennych,4
korzy,1
korzys,1
korzysta,156
korzystają,82
korzystając,9
korzystająca,6
korzystające,28
korzystającego,100
korzystającej,10
korzystającemu,31
korzystający,122
korzystających,62
korzystającym,23
korzystającymi,3
korzystającą,9
korzystali,14
korzystam,1
korzystanej,1
korzystania,670
korzystanie,280
korzystaniem,19
korzystaniu,42
korzystać,142
korzystał,28
korzystała,11
korzystało,1
korzystały,3
korzystna,1
korzystne,20
korzystnego,4
korzystnej,2
korzystnie,2
korzystniejsza,2
korzystniejsze,16
korzystniejszego,1
korzystniejszy,10
korzystniejszych,13
korzystniejszym,1
korzystniejszą,3
korzystny,9
korzystnych,13
korzystnymi,4
korzyści,347
korzyściach,4
korzyściami,3
korzyściom,1
korzyścią,4
korzyść,131
kosarzew,1
kosmetyczne,18
kosmetycznego,11
kosmetyczny,21
kosmetycznych,35
kosmetycznym,7
kosmetycznymi,6
kosmetyk,32
kosmetykach,34
kosmetykami,6
kosmetyki,6
kosmetykiem,3
kosmetykowi,3
kosmetyku,82
kosmetykw,4
kosmetyków,22
kosmicznego,2
kosmicznej,3
kosmyki,1
kostiumografii,3
kostiumy,1
kostiumów,3
kostkowej,1
kostrzyń,1
kosza,1
koszalin,7
koszalinie,3
koszalińska,1
koszaliński,2
koszarowego,6
koszarowy,1
koszarowych,2
koszcie,7
koszenia,1
koszerną,1
koszt,372
kosztach,129
kosztami,161
kosztem,57
koszto,1
kosztochłonności,2
kosztochłonność,1
kosztom,13
kosztorys,5
kosztorysowa,4
kosztorysowania,2
kosztorysowe,3
kosztorysowej,17
kosztorysową,2
kosztorysu,13
kosztorysów,2
kosztowej,1
kosztowna,1
kosztowności,5
kosztownościami,2
kosztowych,1
kosztu,73
koszty,1286
kosztów,1884
koszule,27
koszulki,1
koszulowe,8
koszy,2
koszyka,1
koszykarskich,1
koszykarskie,2
koszykarstwo,2
koszyku,1
koszyków,1
koszów,1
kota,1
kotarbińskiego,9
kotlarstwa,2
kotlinę,1
kotowo,1
kotwicowisk,3
kotwicowisku,1
kotwicznych,1
kotwicznymi,1
koty,1
kotów,8
kotłach,1
kotłownię,1
kotły,6
kotłów,13
kow,3
kowale,2
kowalencyjnie,1
kowalskie,2
kowalstwa,2
kowanie,2
kowej,1
kowr,2
kowskich,1
kowskiego,1
kowych,1
koza,1
koziegłowy,1
kozienice,1
kozienicki,2
kozy,14
kozły,2
kozłów,1
koła,13
kołami,1
kołder,1
kołdry,1
kołnierz,2
kołnierzy,1
kołobrzeski,2
kołodziejstwo,2
kołom,2
kołowe,1
kołowroty,4
kołowrotów,3
kołowych,14
kołłątaja,10
koń,3
końca,367
końcem,59
końcowa,1
końcowe,231
końcowego,96
końcowej,1
końcowemu,17
końcowi,1
końcowy,45
końcowych,26
końcowym,36
końcowymi,2
końcową,6
końcu,384
kończenia,2
kończona,2
kończy,60
kończyn,5
kończynę,1
kończyć,3
kończą,13
kończące,39
kończącego,50
kończącej,2
kończący,22
kończących,12
kończącym,13
kończącą,3
końcówek,1
końcówki,8
końmi,1
końskiego,16
końskim,1
końskowoli,2
kości,16
kościański,2
kościele,1
kościelna,27
kościelne,85
kościelnego,8
kościelnej,46
kościelnemu,1
kościelny,7
kościelnych,81
kościelnym,11
kościelnymi,2
kościelną,19
kościerski,2
kościerzyna,1
kościoła,327
kościołach,2
kościołami,10
kościołem,17
kościołom,1
kościołowi,24
kościoły,17
kościołów,39
kościół,109
kośćmi,1
koźle,1
koźlęta,1
kożucha,1
kożuchów,2
kożuszkarstwa,2
kpa,3
kpk,3
kpwig,5
kra,2
kradnie,6
kradzież,5
kradzieżami,1
kradzieży,24
kradzieżą,5
kradzione,1
kradzionymi,1
kraj,68
krajach,42
krajami,22
kraje,22
krajem,17
krajobraz,7
krajobrazowa,1
krajobrazowe,13
krajobrazowego,80
krajobrazowej,13
krajobrazowo,1
krajobrazowy,2
krajobrazowych,78
krajobrazowym,5
krajobrazowymi,5
krajobrazową,10
krajobrazu,42
krajobrazy,1
krajowa,260
krajowe,167
krajowego,1418
krajowej,821
krajowemu,78
krajowi,14
krajowy,389
krajowych,345
krajowym,389
krajowymi,60
krajową,166
krajoznawstwa,2
kraju,1379
krajów,141
krakowa,1
krakowie,34
krakowski,2
krakowsko,1
kraków,15
krasnostawski,2
krat,3
kratce,32
kratek,2
kratkach,2
kratkami,1
kratki,1
kratkę,1
krawaty,3
krawatów,1
krawieckich,1
krawieckie,2
krawędzi,12
krawędzie,1
krawędzią,4
krawędź,4
krawężnikiem,2
kraśnicki,2
kreacją,1
kreatywnego,2
kreatywnością,1
kreatywnych,1
kreda,3
kredowe,3
kredycie,4
kredyt,115
kredytach,15
kredytami,3
kredytem,6
kredyto,1
kredytobiorca,37
kredytobiorcami,4
kredytobiorcom,6
kredytobiorcy,41
kredytobiorców,11
kredytobiorcą,2
kredytobiorcę,28
kredytodawca,18
kredytodawcy,21
kredytodawcą,7
kredytodawcę,6
kredytowa,24
kredytowanego,4
kredytowania,4
kredytowany,2
kredytowanym,1
kredytowe,41
kredytowego,26
kredytowej,75
kredytowy,9
kredytowych,83
kredytowym,6
kredytowymi,3
kredytową,13
kredytu,432
kredytujące,2
kredytującego,4
kredytującemu,2
kredytujący,16
kredytującym,2
kredyty,86
kredytów,611
kreowanie,1
kreozoty,1
krepowane,1
kresie,1
krew,11
krewni,7
krewny,8
krewnych,16
krewnym,7
krewnymi,2
kreślarskie,1
kreślenie,1
kro,1
krocza,1
kroczącej,2
krojenie,1
kroju,1
kroki,2
krokosza,2
kroku,1
kromolice,1
kroniki,3
kropce,2
kropideł,1
kropki,1
kropką,53
kropkę,770
kroplewo,1
kroplomierzem,2
krosno,5
krot,1
krotnej,2
krotnie,3
krotności,18
krotność,6
krotnylidenokrotonylidenodim,1
krotonowym,1
krotony,2
krotonyl,6
krotonyli,1
krotonylid,2
krotonylide,3
krotonyliden,1
krotonylideno,1
krotonylidenodimocznika,1
krotonylidenomo,1
krotonylna,1
krotoszyn,1
krotoszyński,2
krowa,2
krowie,3
krowy,6
krośnieński,2
krośnieńskim,1
kruszcu,1
kruszców,2
kruszyw,1
kruszywa,4
krwi,103
krwiodawców,1
krwiodawstwa,5
krwiopochodne,4
krwiopochodnym,3
krwiotoczna,2
krwiotwórcze,3
krwiotwórczego,2
krwiotwórczych,5
krwotoczna,5
krwotoczne,4
krwotocznych,1
krycie,2
kryminalistycznych,1
kryminalistyki,3
kryminalna,2
kryminalne,21
kryminalnej,19
kryminalnych,91
kryminalnym,1
kryminalną,3
kryminogennym,4
kryminologii,2
kryptograficzna,1
kryptograficzne,1
kryptograficznej,3
kryptograficznych,5
kryptonim,7
kryptonimy,1
kryptoreklamy,1
kryptoreklamą,1
kryptosporydioza,1
krystalicznego,2
krystaliczny,1
krystalizatory,4
kryształów,2
kryteria,277
kryteriach,3
kryteriami,15
kryteriom,3
kryterium,57
kryteriów,121
krytych,1
krytyczne,3
krytycznego,6
krytycznej,1
krytyczny,3
krytycznych,14
krytycznym,1
krytyczną,1
kryzys,14
kryzysem,1
kryzysie,3
kryzysom,2
kryzysowa,3
kryzysowe,2
kryzysowego,149
kryzysowej,7
kryzysowi,1
kryzysowy,4
kryzysowych,7
